-2.,-2.
-2.,-1.8518518518518519
-2.,-1.7037037037037037
-2.,-1.5555555555555556
-2.,-1.4074074074074074
-2.,-1.2592592592592593
-2.,-1.1111111111111112
-2.,-0.962962962962963
-2.,-0.8148148148148149
-2.,-0.6666666666666667
-2.,-0.5185185185185186
-2.,-0.37037037037037046
-2.,-0.22222222222222232
-2.,-0.07407407407407418
-2.,0.07407407407407396
-2.,0.22222222222222232
-2.,0.37037037037037024
-2.,0.5185185185185182
-2.,0.6666666666666665
-2.,0.8148148148148149
-2.,0.9629629629629628
-2.,1.1111111111111107
-2.,1.259259259259259
-2.,1.4074074074074074
-2.,1.5555555555555554
-2.,1.7037037037037033
-2.,1.8518518518518516
-2.,2.
-1.8518518518518519,2.
-1.7037037037037037,2.
-1.5555555555555556,2.
-1.4074074074074074,2.
-1.2592592592592593,2.
-1.1111111111111112,2.
-0.962962962962963,2.
-0.8148148148148149,2.
-0.6666666666666667,2.
-0.5185185185185186,2.
-0.37037037037037046,2.
-0.22222222222222232,2.
-0.07407407407407418,2.
0.07407407407407396,2.
0.22222222222222232,2.
0.37037037037037024,2.
0.5185185185185182,2.
0.6666666666666665,2.
0.8148148148148149,2.
0.9629629629629628,2.
1.1111111111111107,2.
1.259259259259259,2.
1.4074074074074074,2.
1.5555555555555554,2.
1.7037037037037033,2.
1.8518518518518516,2.
2.,2.
2.,1.8518518518518516
2.,1.7037037037037033
2.,1.5555555555555554
2.,1.4074074074074074
2.,1.259259259259259
2.,1.1111111111111107
2.,0.9629629629629628
2.,0.8148148148148149
2.,0.6666666666666665
2.,0.5185185185185182
2.,0.37037037037037024
2.,0.22222222222222232
2.,0.07407407407407396
2.,-0.07407407407407418
2.,-0.22222222222222232
2.,-0.37037037037037046
2.,-0.5185185185185186
2.,-0.6666666666666667
2.,-0.8148148148148149
2.,-0.962962962962963
2.,-1.1111111111111112
2.,-1.2592592592592593
2.,-1.4074074074074074
2.,-1.5555555555555556
2.,-1.7037037037037037
2.,-1.8518518518518519
2.,-2.
1.8518518518518516,-2.
1.7037037037037033,-2.
1.5555555555555554,-2.
1.4074074074074074,-2.
1.259259259259259,-2.
1.1111111111111107,-2.
0.9629629629629628,-2.
0.8148148148148149,-2.
0.6666666666666665,-2.
0.5185185185185182,-2.
0.37037037037037024,-2.
0.22222222222222232,-2.
0.07407407407407396,-2.
-0.07407407407407418,-2.
-0.22222222222222232,-2.
-0.37037037037037046,-2.
-0.5185185185185186,-2.
-0.6666666666666667,-2.
-0.8148148148148149,-2.
-0.962962962962963,-2.
